transactionID,carrierID,customerID,amount,date
3076,2,473,6.64,2006-10-31 11:54:28
3077,3,490,18.62,2006-03-12 00:26:02
3078,2,590,19.9,2007-08-06 08:49:32
3079,3,859,9.22,2007-06-20 16:06:34
3080,3,703,15.86,2009-04-14 12:09:07
3081,3,891,15.21,2007-08-28 11:07:31
3082,3,13,9.04,2005-10-19 04:29:29
3083,1,488,11.69,2008-12-20 09:55:43
3084,1,825,7.31,2007-07-07 06:41:37
3085,1,877,5.23,2007-01-17 08:45:26
3086,1,282,14.07,2008-01-21 03:55:56
3087,2,65,19.81,2006-12-23 22:15:27
3088,3,284,15.71,2007-07-29 21:27:58
3089,1,382,12.48,2006-04-14 18:06:27
3090,3,122,11.58,2009-12-03 08:38:47
3091,1,193,7.29,2009-10-22 23:48:57
3092,2,3,6.3,2006-12-30 10:26:34
3093,2,506,12.48,2005-04-18 22:42:44
3094,3,23,13.05,2005-06-01 16:48:02
3095,3,122,17.54,2009-05-24 10:19:30
3096,1,152,8.17,2007-08-02 02:26:39
3097,3,146,6.76,2008-05-18 15:07:01
3098,1,702,8.43,2006-08-23 22:42:49
3099,3,646,7.39,2007-09-30 03:43:09
3100,2,168,11.49,2009-03-18 18:01:39
3101,3,85,11.12,2005-03-10 11:09:14
3102,3,701,9.73,2006-09-29 23:27:01
3103,3,325,14.2,2009-05-26 08:35:57
3104,2,631,13.71,2005-11-24 22:01:57
3105,1,259,13.33,2005-06-03 16:51:48
3106,1,25,9.74,2009-12-07 20:17:14
3107,2,708,7.59,2006-09-29 05:12:12
3108,1,832,7.88,2006-02-10 00:20:20
3109,2,194,13.24,2006-04-29 10:37:51
3110,1,808,11.57,2005-12-26 07:21:43
3111,3,420,8.14,2008-06-30 08:47:38
3112,3,70,9.37,2008-05-03 05:04:24
3113,2,771,18.07,2005-06-06 09:54:25
3114,1,238,19.99,2005-10-22 03:40:50
3115,1,118,11.23,2009-06-26 12:16:25
3116,1,949,9.07,2005-12-04 02:08:59
3117,1,86,18.04,2006-12-03 18:34:01
3118,3,746,8.89,2009-05-18 19:40:51
3119,2,273,12.66,2006-04-28 21:56:32
3120,2,976,6.35,2008-10-03 05:50:45
3121,1,37,6.64,2008-07-24 15:37:20
3122,1,33,9.05,2008-04-28 16:53:09
3123,3,569,8.96,2006-08-29 17:32:32
3124,2,258,11.24,2009-05-08 14:59:30
3125,3,974,16.74,2007-09-30 16:46:45
3126,1,51,7.6,2009-03-15 00:07:07
3127,1,550,15.52,2007-10-15 11:24:35
3128,3,244,17.14,2005-05-25 23:52:17
3129,1,707,19.9,2009-12-09 20:15:49
3130,2,968,10.86,2006-07-15 20:03:08
3131,2,414,19.94,2008-11-27 17:59:44
3132,3,333,13.79,2008-11-19 03:30:02
3133,2,833,18.03,2006-01-26 00:18:03
3134,1,569,7.11,2006-04-30 16:50:57
3135,3,302,5.13,2008-05-12 16:01:55
3136,2,919,12.6,2008-12-05 15:19:53
3137,1,443,13.51,2005-07-02 18:57:43
3138,1,138,8.66,2008-06-21 03:55:18
3139,2,735,8.22,2006-12-29 20:59:59
3140,2,392,6.08,2006-03-03 01:56:10
3141,1,161,11.13,2006-05-09 20:26:06
3142,2,581,18.26,2008-09-28 09:31:14
3143,1,656,16.07,2006-09-18 21:47:20
3144,2,498,11.15,2008-03-21 16:46:02
3145,3,840,8.36,2008-11-28 08:56:24
3146,3,810,7.87,2009-10-29 13:55:22
3147,2,840,11.36,2005-10-11 16:02:45
3148,3,115,16.34,2006-04-18 20:42:33
3149,3,288,9.23,2006-09-24 23:03:53
3150,1,797,8.38,2006-07-28 09:02:28
3151,1,517,19.17,2005-11-13 02:09:01
3152,1,391,11.91,2006-11-24 17:03:19
3153,2,351,11.51,2008-04-30 00:56:46
3154,3,189,9.39,2007-05-20 02:32:26
3155,3,671,5.16,2008-12-15 09:21:23
3156,1,85,7.14,2008-08-25 01:41:19
3157,1,662,6.46,2005-03-27 17:35:12
3158,1,270,19.69,2006-02-14 07:21:47
3159,1,580,12.21,2009-01-31 05:55:07
3160,3,14,10.31,2007-04-22 17:21:24
3161,2,754,6.42,2007-06-26 01:11:20
3162,3,517,7.7,2009-06-23 05:37:47
3163,3,123,9.43,2006-05-20 00:56:12
3164,1,686,17.57,2005-08-03 07:06:23
3165,3,870,5.55,2008-07-11 09:33:23
3166,2,236,5.97,2008-09-12 06:33:58
3167,2,585,13.36,2007-05-17 10:54:51
3168,3,527,5.18,2005-10-03 13:24:32
3169,3,219,16.73,2007-02-15 04:00:53
3170,3,64,16.16,2005-10-17 12:15:18
3171,1,977,15.03,2009-07-06 20:38:28
3172,3,177,8.98,2007-05-07 02:47:23
3173,1,592,5.35,2009-03-14 19:41:34
3174,1,256,7.38,2005-02-06 09:22:19
3175,3,20,18.58,2009-08-12 01:48:36
3176,2,43,10.65,2007-09-07 16:55:04
3177,2,157,6.78,2008-04-18 20:16:32
3178,2,529,13.83,2005-09-18 07:02:00
3179,1,917,9.36,2006-12-28 19:36:10
3180,2,435,5.84,2006-04-05 03:50:01
3181,1,765,6.58,2006-10-18 13:27:04
3182,2,716,14.01,2006-09-26 08:12:23
3183,2,897,5.77,2006-02-10 07:16:05
3184,1,237,13.0,2008-11-24 16:56:40
3185,3,283,9.04,2009-11-02 19:05:53
3186,3,695,7.86,2006-01-03 15:28:17
3187,3,153,11.77,2008-12-24 22:31:19
3188,3,888,5.78,2006-09-30 03:40:51
3189,2,249,7.48,2009-04-07 22:07:55
3190,2,54,18.71,2005-11-09 11:08:42
3191,3,961,9.92,2005-01-24 23:44:17
3192,3,474,9.88,2008-08-29 13:29:33
3193,2,824,16.52,2009-01-12 11:38:02
3194,1,882,9.25,2009-07-01 02:41:30
3195,3,960,10.82,2008-06-08 12:11:11
3196,3,754,7.83,2005-05-31 11:55:29
3197,3,151,13.44,2008-01-24 13:29:46
3198,1,520,16.29,2006-01-22 22:49:26
3199,1,207,15.62,2007-05-26 08:39:49
3200,1,415,11.38,2006-12-25 20:53:13
3201,2,199,16.99,2005-10-01 08:24:05
3202,2,954,11.29,2006-05-16 11:04:03
3203,2,191,14.55,2005-06-29 12:26:47
3204,3,453,15.19,2007-10-31 09:57:37
3205,3,522,17.81,2007-09-18 19:44:05
3206,2,410,15.02,2007-01-18 06:22:28
3207,3,617,15.38,2005-12-23 18:06:24
3208,3,645,14.54,2008-05-21 11:45:43
3209,2,714,10.41,2007-09-24 12:48:40
3210,2,814,7.19,2005-12-04 04:38:40
3211,2,164,15.08,2006-08-03 03:41:11
3212,2,3,19.05,2005-05-14 06:24:40
3213,2,113,14.29,2008-11-20 12:43:36
3214,2,886,18.12,2006-04-08 07:07:37
3215,1,736,5.73,2009-06-25 02:37:00
3216,1,997,7.3,2006-08-28 08:55:20
3217,1,912,14.09,2008-06-30 22:32:32
3218,3,958,5.77,2005-02-20 09:56:40
3219,1,932,11.74,2005-10-20 19:06:15
3220,2,741,19.78,2008-01-31 09:35:16
3221,3,596,11.73,2005-09-04 13:36:35
3222,1,86,16.08,2007-02-16 15:33:58
3223,2,522,19.44,2009-11-17 19:56:01
3224,3,861,5.66,2005-09-04 04:38:04
3225,3,67,13.55,2006-05-01 14:12:38
3226,1,509,17.88,2007-05-14 07:56:10
3227,2,574,7.64,2007-10-01 08:33:44
3228,2,928,6.54,2009-11-29 21:48:08
3229,1,791,13.38,2006-10-07 23:56:53
3230,1,225,14.84,2009-08-19 20:19:11
3231,2,657,17.14,2008-03-25 06:55:45
3232,2,332,16.61,2008-08-24 05:12:24
3233,2,836,12.26,2008-08-23 16:14:23
3234,1,25,6.7,2008-12-20 08:38:26
3235,1,977,15.38,2005-07-01 23:48:46
3236,3,734,9.49,2009-04-08 17:24:25
3237,3,374,13.4,2009-08-11 18:36:16
3238,3,731,10.78,2009-02-09 12:16:50
3239,1,90,13.61,2006-08-29 14:59:26
3240,3,692,5.3,2007-08-05 18:41:22
3241,2,309,6.48,2005-10-20 18:40:22
3242,3,736,17.46,2007-06-09 17:34:32
3243,3,636,17.22,2008-06-25 01:02:27
3244,1,693,13.66,2005-06-05 11:06:06
3245,1,394,8.14,2005-08-05 03:02:41
3246,2,875,19.43,2006-08-08 14:22:06
3247,3,496,8.33,2005-05-17 07:55:26
3248,2,755,14.62,2009-08-24 20:45:09
3249,1,281,12.83,2007-10-27 16:53:17
3250,3,975,15.58,2005-11-01 20:07:05
3251,2,701,15.3,2006-10-24 01:06:31
3252,1,490,15.52,2008-11-23 14:08:50
3253,3,145,7.4,2008-12-02 04:18:27
3254,1,673,9.68,2007-12-28 00:40:22
3255,1,596,19.49,2008-07-18 04:28:48
3256,2,833,9.14,2007-12-28 23:54:40
3257,2,902,10.9,2008-10-21 18:41:23
3258,1,713,18.25,2007-08-23 06:09:59
3259,2,900,16.07,2006-01-12 19:50:39
3260,3,363,13.3,2008-06-03 01:13:42
3261,3,183,14.06,2009-01-03 22:51:42
3262,1,620,19.14,2009-04-25 11:43:14
3263,3,694,7.17,2005-03-15 17:07:05
3264,1,274,13.94,2006-11-17 07:50:00
3265,1,610,19.24,2006-04-13 04:22:20
3266,2,776,5.52,2009-04-28 08:50:21
3267,2,716,7.69,2005-10-15 17:12:21
3268,1,793,10.2,2005-03-25 14:28:23
3269,3,731,12.83,2008-05-19 00:19:30
3270,3,309,9.52,2006-10-27 19:45:08
3271,1,438,9.32,2008-05-02 14:49:49
3272,3,947,6.51,2007-04-25 21:30:49
3273,2,243,16.57,2008-05-09 06:06:55
3274,1,364,18.74,2005-11-28 03:39:45
3275,3,898,6.75,2005-09-19 10:36:16
3276,2,781,11.43,2005-04-16 13:49:16
3277,2,12,12.84,2005-03-10 12:56:55
3278,3,271,14.21,2005-11-14 22:56:14
3279,3,969,6.26,2005-04-27 18:08:02
3280,1,97,18.8,2007-04-09 04:11:58
3281,2,951,12.2,2005-10-07 08:19:25
3282,1,850,8.67,2007-10-15 03:22:30
3283,2,650,11.02,2009-07-04 01:53:28
3284,3,512,11.67,2008-01-26 14:08:42
3285,2,575,18.13,2008-11-15 19:47:44
3286,1,422,19.79,2009-06-14 09:28:43
3287,2,705,16.81,2008-03-10 19:45:53
3288,2,988,7.04,2005-04-19 03:38:18
3289,2,550,13.06,2007-11-07 13:26:16
3290,2,767,9.02,2007-06-14 06:32:51
3291,3,438,17.38,2007-02-01 01:36:35
3292,1,868,7.41,2006-04-10 23:15:53
3293,2,54,13.04,2008-07-25 03:17:25
3294,3,143,13.82,2009-10-28 15:28:07
3295,1,973,15.7,2005-10-04 03:14:49
3296,3,5,12.37,2009-05-01 05:55:22
3297,1,151,5.14,2005-12-04 11:15:25
3298,2,940,16.23,2007-12-03 03:39:15
3299,2,810,16.08,2005-02-21 22:30:37
3300,1,810,18.23,2006-03-14 16:39:34
3301,3,689,13.07,2005-10-20 13:09:27
3302,1,268,17.71,2006-05-17 06:05:48
3303,1,518,7.81,2005-03-17 07:26:42
3304,1,385,14.86,2006-12-06 07:02:54
3305,2,380,9.75,2005-10-18 06:14:34
3306,2,272,12.05,2006-07-10 11:43:07
3307,3,917,17.95,2006-01-07 09:19:57
3308,2,408,7.2,2009-12-01 05:02:59
3309,3,936,15.26,2007-01-03 18:54:46
3310,1,732,18.62,2008-05-26 08:53:11
3311,3,432,12.85,2009-04-02 08:01:53
3312,2,712,10.19,2007-11-19 02:01:14
3313,3,312,12.18,2009-10-26 20:10:48
3314,2,884,13.77,2008-06-01 11:42:42
3315,1,773,14.1,2006-08-30 10:33:14
3316,2,995,18.45,2007-08-15 09:22:30
3317,1,657,14.66,2008-11-23 14:29:58
3318,3,652,7.39,2009-02-06 01:45:27
3319,3,942,19.84,2009-06-03 06:32:02
3320,2,363,13.87,2005-07-14 04:11:17
3321,1,709,14.59,2006-12-31 16:03:38
3322,2,339,14.25,2005-12-02 05:51:09
3323,3,704,14.47,2005-01-19 22:17:55
3324,3,530,6.94,2005-06-22 07:28:23
3325,1,135,5.15,2007-04-03 14:29:53
3326,3,692,7.17,2008-09-25 04:44:44
3327,2,553,6.79,2008-07-14 17:30:32
3328,1,87,6.18,2007-10-13 18:48:07
3329,2,492,12.17,2009-11-02 23:00:47
3330,3,310,7.55,2006-12-22 09:39:57
3331,2,7,16.3,2008-05-11 21:00:48
3332,1,265,8.13,2009-05-26 09:36:30
3333,2,357,6.62,2008-12-08 04:50:24
3334,2,219,19.55,2009-09-03 14:48:32
3335,2,947,17.62,2006-12-27 10:21:45
3336,1,174,5.23,2008-10-01 04:51:33
3337,2,714,12.89,2007-03-02 12:34:23
3338,2,134,11.64,2007-12-21 16:41:35
3339,3,102,10.52,2009-10-28 04:57:03
3340,1,436,13.83,2005-03-11 12:15:48
3341,2,125,13.99,2006-12-16 18:52:12
3342,2,877,9.06,2005-08-10 10:17:43
3343,1,221,19.24,2007-08-09 10:29:10
3344,1,370,9.25,2006-04-07 08:38:34
3345,2,428,6.21,2008-11-19 23:59:20
3346,2,39,7.45,2006-05-21 10:04:26
3347,2,100,18.54,2007-01-16 12:06:41
3348,3,778,13.84,2009-11-09 04:50:03
3349,2,256,13.53,2009-05-05 00:25:36
3350,3,900,12.82,2007-09-23 17:17:18
3351,3,125,19.38,2009-09-22 07:07:56
3352,1,490,16.33,2008-02-27 09:38:51
3353,3,325,5.91,2009-01-14 04:37:22
3354,1,472,8.76,2009-08-12 16:29:35
3355,2,640,13.77,2006-06-24 19:54:10
3356,1,871,14.22,2005-02-07 19:39:18
3357,3,542,8.93,2007-09-15 02:07:15
3358,3,159,8.87,2006-08-19 03:09:22
3359,2,458,18.16,2009-01-26 09:44:04
3360,2,918,19.25,2009-01-30 02:09:21
3361,1,153,19.82,2009-10-27 00:52:01
3362,1,177,7.47,2005-08-28 01:03:04
3363,2,526,12.73,2009-06-19 10:07:22
3364,2,141,12.19,2007-11-22 17:05:36
3365,3,861,15.38,2006-08-09 14:38:19
3366,3,291,12.75,2007-11-13 00:23:23
3367,2,137,6.19,2005-12-26 22:30:26
3368,1,879,6.24,2009-01-19 20:38:54
3369,2,896,10.24,2005-09-20 13:58:48
3370,2,415,12.23,2006-11-29 01:12:50
3371,1,306,14.08,2006-01-06 23:12:09
3372,1,690,8.97,2005-09-07 22:20:34
3373,1,952,11.41,2008-02-09 19:13:55
3374,2,435,12.01,2005-10-25 06:09:30
3375,1,844,7.83,2009-06-09 13:12:55
3376,2,541,9.56,2005-02-15 09:49:04
3377,2,381,16.64,2009-03-17 09:10:17
3378,1,200,13.2,2007-11-20 22:18:36
3379,2,304,7.52,2006-03-10 04:34:25
3380,1,617,5.31,2008-01-25 16:08:53
3381,1,351,10.17,2006-12-12 08:00:20
3382,2,33,5.03,2008-08-14 00:41:15
3383,1,921,15.61,2005-03-19 17:39:21
3384,3,591,12.08,2008-07-26 00:07:06
3385,3,377,14.11,2009-06-07 16:52:45
3386,2,607,18.03,2007-06-23 23:08:30
3387,1,591,12.38,2007-11-18 12:32:19
3388,2,265,9.26,2009-03-01 08:34:14
3389,2,589,10.52,2007-02-14 01:22:51
3390,3,235,15.23,2009-06-12 23:42:13
3391,1,889,15.68,2009-05-25 04:25:43
3392,3,391,17.36,2006-08-26 06:03:34
3393,2,784,18.71,2005-09-12 10:32:38
3394,3,824,6.23,2009-04-26 05:50:51
3395,3,247,12.27,2008-03-28 19:15:25
3396,3,273,8.23,2008-06-15 08:38:57
3397,2,768,19.27,2008-03-13 09:06:47
3398,1,933,10.01,2008-04-29 18:54:46
3399,2,726,12.16,2009-01-13 07:24:23
3400,1,327,9.31,2009-12-03 10:47:37
3401,3,460,9.28,2008-12-16 21:31:40
3402,2,19,18.38,2006-11-13 05:01:41
3403,1,476,6.16,2009-05-14 15:34:37
3404,2,275,13.78,2009-01-15 04:31:28
3405,3,99,8.99,2009-09-28 23:38:50
3406,1,354,11.18,2007-12-23 05:46:43
3407,2,429,11.77,2009-02-09 14:33:55
3408,1,315,12.36,2009-02-19 08:34:55
3409,1,508,12.77,2005-02-21 09:54:36
3410,1,253,16.56,2007-01-06 23:32:46
3411,2,502,7.56,2006-12-31 21:22:32
3412,3,587,11.42,2006-07-15 12:14:20
3413,2,589,16.46,2008-07-01 03:45:15
3414,1,576,11.18,2006-04-18 16:56:21
3415,3,854,14.14,2005-01-30 07:30:51
3416,3,128,13.24,2005-01-23 06:55:32
3417,3,895,7.57,2009-07-04 01:16:38
3418,2,227,19.57,2007-11-02 02:56:04
3419,3,937,5.63,2007-11-02 11:33:17
3420,3,290,14.73,2006-03-09 01:04:41
3421,1,5,17.59,2006-09-21 07:34:01
3422,1,762,9.75,2006-08-28 16:12:42
3423,1,46,12.99,2006-08-17 16:19:02
3424,1,357,5.76,2006-05-31 22:55:10
3425,1,407,11.11,2007-04-03 13:31:26
3426,2,989,18.22,2007-08-19 00:33:17
3427,3,480,5.32,2005-03-24 18:46:41
3428,3,595,8.09,2007-09-23 11:13:48
3429,2,574,18.17,2005-12-13 23:46:29
3430,3,917,12.22,2007-06-21 21:32:43
3431,1,897,6.16,2007-12-17 21:32:24
3432,3,190,5.31,2007-05-15 13:25:15
3433,2,573,9.04,2005-05-14 10:39:04
3434,3,373,9.85,2006-03-30 16:02:34
3435,3,938,18.69,2009-02-20 09:39:21
3436,2,81,10.88,2007-05-24 20:44:25
3437,1,939,6.31,2009-10-30 00:37:39
3438,3,338,16.85,2005-01-09 22:05:50
3439,3,559,6.25,2008-02-18 15:47:07
3440,3,146,17.79,2009-02-08 16:15:52
3441,2,294,5.23,2005-12-26 19:02:58
3442,3,151,18.51,2005-03-15 22:35:32
3443,2,6,10.31,2008-08-22 08:46:23
3444,1,752,18.01,2008-11-02 14:45:17
3445,2,706,5.41,2009-11-11 02:47:29
3446,1,795,14.01,2009-04-08 04:00:00
3447,2,318,12.32,2005-05-09 07:24:29
3448,3,785,19.25,2006-07-16 12:01:54
3449,2,446,16.45,2008-01-04 08:24:33
3450,1,576,7.67,2005-11-03 08:32:15
3451,1,742,16.99,2007-07-28 10:25:33
3452,2,888,13.07,2009-09-18 14:24:13
3453,3,779,5.96,2005-08-09 23:12:51
3454,3,592,10.88,2005-03-30 09:50:23
3455,2,46,16.52,2007-12-27 08:23:23
3456,3,909,8.84,2006-09-27 10:13:48
3457,1,954,8.72,2006-01-25 13:21:59
3458,3,329,12.71,2006-12-24 17:54:55
3459,2,730,12.25,2006-07-05 13:40:57
3460,2,360,14.55,2009-09-25 04:12:48
3461,3,94,12.77,2006-07-19 21:18:57
3462,2,61,8.31,2006-12-26 12:55:56
3463,1,923,13.15,2009-10-20 12:55:03
3464,3,432,16.91,2009-02-01 20:24:13
3465,2,441,16.43,2007-04-04 09:28:06
3466,2,856,7.87,2005-06-26 09:00:03
3467,3,598,11.91,2006-01-21 12:48:12
3468,1,442,12.93,2008-09-12 12:59:36
3469,3,218,14.07,2005-06-09 23:27:29
3470,3,586,11.13,2008-01-06 22:43:38
3471,3,441,15.73,2007-02-02 02:07:29
3472,1,286,11.21,2009-07-13 18:16:46
3473,2,526,12.96,2007-10-15 16:18:24
3474,1,908,12.15,2009-08-01 02:54:38
3475,1,848,19.67,2007-11-07 00:04:25
3476,3,113,18.8,2009-02-07 01:44:26
3477,2,494,8.32,2008-04-16 01:38:27
3478,3,630,7.56,2009-02-03 23:13:36
3479,3,997,11.59,2009-05-18 03:07:59
3480,2,811,5.67,2008-09-27 09:08:03
3481,1,541,15.0,2008-05-17 05:23:18
3482,1,160,19.69,2007-06-10 09:44:58
3483,3,83,19.01,2008-05-08 08:37:08
3484,2,842,16.9,2008-05-26 04:25:17
3485,3,466,18.17,2005-11-08 06:08:53
3486,1,429,6.08,2008-06-02 11:26:09
3487,2,39,10.36,2009-10-28 07:14:53
3488,1,894,6.4,2007-05-03 20:16:54
3489,3,467,18.36,2005-05-23 19:13:02
3490,3,236,12.93,2008-01-25 13:22:14
3491,1,544,7.29,2008-07-11 12:07:25
3492,2,494,19.19,2007-06-03 15:59:55
3493,3,209,17.3,2005-12-13 08:55:20
3494,1,203,8.97,2005-07-02 01:43:47
3495,1,858,12.86,2005-10-21 22:58:35
3496,1,695,14.78,2007-11-05 20:27:12
3497,1,491,5.78,2005-11-11 13:12:45
3498,3,896,7.48,2007-03-02 13:25:31
3499,2,40,18.29,2005-05-27 18:48:49
3500,2,510,17.66,2005-06-27 22:44:33
3501,1,620,11.47,2005-11-05 16:38:58
3502,3,39,6.19,2007-02-08 12:22:51
3503,3,161,9.22,2008-01-17 23:30:35
3504,1,996,13.34,2005-06-20 07:28:27
3505,2,504,17.46,2008-06-23 09:39:52
3506,3,741,12.34,2007-10-06 22:35:35
3507,3,581,8.2,2006-04-09 12:38:05
3508,2,87,18.59,2008-09-03 20:29:06
3509,2,944,15.31,2008-09-26 08:28:21
3510,3,463,6.69,2007-11-08 09:03:58
3511,1,165,11.4,2009-11-20 06:28:13
3512,2,704,6.52,2005-03-23 02:04:42
3513,3,370,19.69,2005-02-14 18:48:02
3514,3,299,16.66,2009-03-14 14:30:37
3515,3,346,12.17,2006-07-09 16:08:45
3516,2,311,7.23,2005-09-25 22:39:39
3517,3,982,13.02,2005-03-04 22:36:28
3518,1,137,12.86,2008-01-26 18:42:45
3519,2,958,9.37,2009-04-16 23:47:37
3520,3,555,7.12,2009-07-16 10:06:11
3521,2,453,6.55,2009-09-28 17:49:57
3522,3,784,14.48,2007-12-23 09:08:42
3523,1,788,5.44,2007-09-13 02:11:36
3524,1,750,19.9,2007-03-06 00:23:35
3525,2,846,12.88,2005-01-20 23:32:53
3526,1,960,15.14,2008-05-19 22:52:16
3527,2,502,17.8,2007-03-21 22:05:29
3528,1,267,6.1,2005-06-14 17:09:10
3529,3,251,9.89,2006-03-26 20:37:08
3530,1,798,16.24,2005-11-08 21:16:15
3531,1,610,7.55,2007-10-23 11:22:27
3532,3,218,16.72,2005-04-17 22:59:15
3533,2,937,10.75,2009-11-08 06:37:25
3534,1,881,9.52,2007-07-16 20:10:27
3535,3,54,19.36,2005-01-19 23:37:08
3536,3,728,8.77,2007-12-07 18:51:29
3537,1,539,5.93,2008-05-04 07:54:51
3538,3,268,16.8,2008-03-17 22:28:44
3539,3,489,14.43,2009-08-07 00:10:41
3540,1,326,5.4,2008-11-07 07:56:55
3541,3,329,7.19,2007-07-08 19:15:01
3542,3,5,12.84,2009-08-01 05:29:37
3543,2,656,15.34,2009-01-11 00:24:24
3544,3,371,8.62,2006-08-11 05:44:34
3545,3,974,15.24,2006-07-08 19:24:13
3546,1,689,5.32,2005-04-04 11:19:53
3547,3,516,15.83,2007-03-14 05:15:38
3548,1,676,14.77,2005-07-25 12:30:38
3549,1,519,9.56,2007-02-06 10:31:42
3550,1,172,5.4,2009-01-15 14:57:41
3551,3,795,15.53,2006-07-28 09:18:36
3552,1,905,15.47,2007-07-09 06:18:27
3553,3,486,17.7,2005-04-26 13:06:56
3554,1,377,7.2,2005-12-12 03:32:29
3555,1,272,15.38,2007-06-05 22:42:31
3556,1,77,16.34,2007-01-16 08:20:08
3557,2,992,12.72,2008-11-02 06:32:50
3558,3,371,11.06,2007-02-09 18:00:28
3559,1,903,19.01,2005-11-24 22:41:34
3560,2,815,6.09,2008-07-21 02:48:13
3561,2,523,13.98,2005-02-12 22:27:06
3562,2,431,18.14,2007-05-16 13:12:53
3563,2,551,15.12,2006-11-16 08:36:28
3564,3,491,14.32,2008-10-22 18:15:52
3565,2,117,17.67,2008-12-09 10:40:20
3566,1,375,14.84,2005-01-23 17:28:23
3567,2,601,17.94,2006-09-16 12:44:45
3568,1,776,8.76,2009-07-07 00:22:50
3569,3,169,6.99,2006-08-03 07:51:24
3570,3,299,14.87,2008-10-19 14:12:08
3571,1,357,6.03,2008-01-13 23:50:10
3572,1,644,13.73,2006-10-06 22:49:38
3573,1,293,11.9,2007-03-23 04:05:36
3574,1,251,15.78,2005-07-09 16:21:04
3575,1,945,12.28,2009-09-06 19:09:27
3576,1,690,5.44,2008-12-20 02:11:08
3577,3,411,12.9,2009-02-19 05:03:19
3578,2,893,16.96,2006-07-06 16:37:13
3579,3,638,6.22,2006-11-03 07:35:01
3580,2,616,8.69,2008-12-08 18:49:36
3581,2,804,17.9,2009-02-01 11:52:16
3582,1,427,19.6,2007-11-02 21:49:04
3583,3,61,17.51,2008-10-23 10:17:25
3584,2,516,14.81,2007-05-29 12:30:12
3585,1,973,18.77,2005-06-15 20:10:56
3586,2,815,9.87,2007-02-05 03:37:59
3587,3,355,12.53,2006-10-31 23:35:15
3588,2,372,11.18,2005-05-17 10:38:17
3589,1,784,15.06,2007-10-18 08:42:02
3590,2,418,6.65,2005-05-03 21:13:49
3591,2,845,10.32,2007-05-31 00:13:22
3592,3,436,18.66,2008-01-27 01:54:57
3593,3,578,18.84,2008-11-28 18:45:00
3594,3,502,12.93,2005-01-15 19:20:04
3595,2,74,14.74,2006-05-07 18:26:05
3596,2,779,16.98,2007-06-01 13:23:51
3597,1,521,8.79,2005-11-22 16:10:41
3598,1,228,12.63,2006-09-14 23:47:49
3599,1,704,12.74,2008-10-24 10:01:43
3600,2,841,7.2,2008-05-26 08:01:29
3601,3,788,14.01,2006-05-11 16:38:59
3602,1,702,12.55,2008-02-06 05:02:59
3603,1,726,8.37,2006-04-21 08:00:49
3604,3,392,19.33,2005-05-05 10:20:16
3605,2,498,5.91,2009-09-21 11:45:52
3606,2,194,16.4,2005-12-23 05:16:32
3607,2,265,18.16,2008-09-27 10:26:04
3608,3,351,5.37,2009-10-15 23:36:57
3609,1,439,7.57,2009-10-13 11:59:22
3610,3,993,13.93,2007-08-04 19:25:19
3611,2,628,11.83,2009-10-15 18:42:35
3612,3,49,19.26,2008-08-23 02:48:09
3613,3,434,6.79,2008-10-31 12:27:41
3614,2,488,13.1,2005-01-30 15:07:09
3615,2,360,18.34,2005-03-05 14:00:09
3616,2,859,19.7,2009-05-24 23:28:27
3617,2,189,18.0,2009-12-28 21:04:40
3618,1,911,10.54,2005-07-11 17:25:53
3619,2,923,11.75,2005-04-10 02:18:52
3620,3,161,17.62,2006-03-25 18:16:57
3621,3,419,9.33,2007-01-07 03:20:11
3622,2,229,15.59,2008-06-20 08:11:57
3623,3,655,16.89,2009-08-20 14:48:40
3624,3,982,14.3,2005-01-02 06:49:25
3625,3,331,12.34,2007-11-21 21:38:28
3626,3,151,10.84,2008-10-14 09:14:08
3627,3,728,15.75,2006-05-13 21:55:47
3628,2,474,10.53,2006-11-04 01:54:20
3629,1,76,14.47,2006-01-21 03:56:02
3630,2,60,13.37,2005-07-26 05:00:40
3631,2,652,14.38,2005-09-14 13:43:32
3632,1,684,8.67,2008-05-14 12:26:20
3633,1,110,12.99,2008-05-29 21:24:52
3634,2,271,16.48,2007-05-01 03:11:33
3635,2,268,16.31,2009-04-17 08:14:21
3636,1,401,18.85,2006-11-10 23:43:10
3637,1,136,17.94,2009-09-21 02:52:22
3638,1,810,19.43,2005-11-17 19:18:57
3639,2,719,16.4,2006-05-25 20:21:42
3640,1,282,14.41,2006-04-29 15:25:18
3641,3,118,5.29,2005-07-25 23:02:55
3642,1,227,14.92,2007-06-06 07:37:58
3643,2,959,7.97,2009-01-26 10:53:24
3644,1,19,13.18,2006-05-21 09:02:32
3645,1,792,18.11,2005-05-23 22:39:02
3646,1,854,16.89,2009-08-02 19:28:38
3647,3,804,7.11,2005-12-12 18:46:34
3648,2,221,18.53,2007-05-11 21:16:44
3649,3,991,15.13,2007-09-04 14:23:36
3650,3,461,10.73,2007-07-03 23:17:12
3651,2,672,11.34,2007-07-09 15:45:33
3652,3,681,19.47,2009-04-18 11:33:54
3653,3,802,10.73,2007-09-24 20:09:41
3654,2,790,10.88,2008-11-17 15:02:04
3655,1,888,12.59,2009-11-20 04:10:15
3656,2,434,10.78,2007-07-30 09:38:52
3657,1,596,17.03,2009-12-26 22:26:23
